queryId,method,intent,strategy,latencyMs,precisionAt5,recallAt5,mrr,ndcgAt10,relevantCount,error
q036,bm25,theme-en,bm25,69.33220000018991,0.8,0.3333333333333333,1.0,0.7877736340270854,12,
q037,bm25,theme-en,bm25,54.333000000042375,0.0,0.0,0.125,0.13305201013572898,12,
q038,bm25,theme-en,bm25,72.49180000007982,0.0,0.0,0.0,0.0,12,
q039,bm25,theme-en,bm25,42.006900000160385,0.2,0.08333333333333333,1.0,0.35970991185182927,12,
q040,bm25,theme-en,bm25,63.55250000024171,0.2,0.08333333333333333,0.25,0.09478836436955078,12,
q041,bm25,natural-cn,bm25,84.58789999986038,0.0,0.0,0.0,0.0,12,
q042,bm25,natural-cn,bm25,56.97460000010324,0.4,0.16666666666666666,0.25,0.2532954041105318,12,
q043,bm25,natural-cn,bm25,63.54139999984909,1.0,0.4166666666666667,1.0,0.727329844310522,12,
q044,bm25,natural-cn,bm25,75.60100000000602,0.4,0.16666666666666666,0.5,0.2489083270225946,12,
q045,bm25,natural-cn,bm25,31.113799999729963,0.0,0.0,0.0,0.0,12,
q046,bm25,natural-cn,bm25,61.353499999768246,0.2,0.08333333333333333,0.2,0.3031595321740454,12,
q047,bm25,natural-cn,bm25,83.75030000024708,0.2,0.08333333333333333,0.25,0.1681522864689108,12,
q048,bm25,natural-cn,bm25,65.10400000024674,0.4,0.16666666666666666,0.25,0.24936270394794902,12,
q049,bm25,natural-cn,bm25,76.59220000005007,0.2,0.08333333333333333,0.25,0.1731866333482261,12,
q050,bm25,natural-cn,bm25,49.7136999997565,0.0,0.0,0.0,0.0,12,
q051,bm25,multi-condition,bm25,55.58280000013838,0.8,0.3333333333333333,1.0,0.6618313225363274,12,
q052,bm25,multi-condition,bm25,56.590700000015204,0.4,0.16666666666666666,0.5,0.3222722491219547,12,
q053,bm25,multi-condition,bm25,46.3966000002074,0.4,0.16666666666666666,0.5,0.3222722491219547,12,
q054,bm25,multi-condition,bm25,44.36660000010306,0.0,0.0,0.1111111111111111,0.12987501165334076,12,
q055,bm25,multi-condition,bm25,48.342999999931635,0.4,0.16666666666666666,0.25,0.5309999066793252,12,
q056,bm25,multi-condition,bm25,56.113900000127614,0.6,0.25,1.0,0.7951657524814092,12,
q057,bm25,multi-condition,bm25,58.44959999967614,0.6,0.25,1.0,0.5837154733670049,12,
q058,bm25,multi-condition,bm25,45.343100000081904,0.0,0.0,0.16666666666666666,0.07839826897867533,12,
q059,bm25,multi-condition,bm25,74.79169999987789,0.2,0.08333333333333333,0.2,0.1635413866202963,12,
q060,bm25,multi-condition,bm25,61.88220000012734,0.2,0.08333333333333333,1.0,0.5711601909662336,12,
q061,bm25,comparison,bm25,72.37469999972745,0.6,0.25,1.0,0.4690000933206748,12,
q062,bm25,comparison,bm25,60.67959999973027,0.4,0.16666666666666666,1.0,0.3589542101716347,12,
q063,bm25,comparison,bm25,68.11960000004547,0.4,0.16666666666666666,0.5,0.39170347105873193,12,
q064,bm25,comparison,bm25,75.40760000028968,0.4,0.16666666666666666,1.0,0.42257499837058643,12,
q065,bm25,comparison,bm25,47.97359999975015,0.0,0.0,0.16666666666666666,0.2180164145324244,12,
q066,bm25,reading-path,bm25,85.55220000016561,0.0,0.0,0.1111111111111111,0.06625422345438903,12,
q067,bm25,reading-path,bm25,47.275099999751546,1.0,0.4166666666666667,1.0,0.7909506325094737,12,
q068,bm25,reading-path,bm25,86.51469999995243,0.0,0.0,0.16666666666666666,0.14465249243306436,12,
q069,bm25,reading-path,bm25,37.487399999918125,0.2,0.08333333333333333,0.2,0.2992268320114626,12,
q070,bm25,reading-path,bm25,65.01810000008845,0.2,0.08333333333333333,0.3333333333333333,0.2578753740644926,12,
q071,bm25,metadata-fallback,bm25,151.48910000016258,0.4,1.0,1.0,0.9197207891481876,2,
q072,bm25,metadata-fallback,bm25,68.91399999994974,0.4,1.0,1.0,0.9197207891481876,2,
q073,bm25,metadata-fallback,bm25,44.1688000000795,0.2,0.25,1.0,0.5294362295028773,4,
q074,bm25,metadata-fallback,bm25,57.11569999994026,0.8,0.3333333333333333,1.0,0.5637884576902256,12,
q075,bm25,metadata-fallback,bm25,50.81479999989824,0.2,1.0,1.0,1.0,1,
q076,bm25,metadata-fallback,bm25,69.80330000033064,0.4,0.4,1.0,0.6902609733149433,5,
q077,bm25,metadata-fallback,bm25,60.96090000028198,0.2,0.5,1.0,0.6131471927654584,2,
q078,bm25,metadata-fallback,bm25,56.01089999981923,0.2,1.0,1.0,1.0,1,
q079,bm25,metadata-fallback,bm25,72.53919999993741,0.4,0.16666666666666666,1.0,0.5384109300791362,12,
q080,bm25,metadata-fallback,bm25,67.7095000000918,0.6,0.25,1.0,0.47842151728792726,12,
q081,bm25,natural-cn,bm25,53.03520000006756,0.6,0.25,0.3333333333333333,0.28997736516021183,12,
q082,bm25,natural-cn,bm25,68.04569999985688,0.8,0.3333333333333333,0.5,0.4288398090337664,12,
q083,bm25,natural-cn,bm25,74.1305999999895,0.4,0.16666666666666666,1.0,0.48882922182497546,12,
q084,bm25,natural-cn,bm25,60.03020000025572,0.2,0.08333333333333333,0.3333333333333333,0.11004588314904008,12,
q085,bm25,natural-cn,bm25,64.91929999992863,0.0,0.0,0.1,0.06362078819895171,12,
q086,bm25,theme-cn,bm25,58.702700000139885,0.2,0.08333333333333333,0.5,0.13886244387355454,12,
q087,bm25,theme-cn,bm25,50.95680000022185,0.6,0.3,1.0,0.4789015552876929,10,
q088,bm25,theme-cn,bm25,39.524100000107865,0.2,0.08333333333333333,0.2,0.15457433957839825,12,
q089,bm25,theme-cn,bm25,32.48350000012579,0.6,0.25,1.0,0.6969179698201173,12,
q090,bm25,theme-cn,bm25,43.936200000189274,0.2,0.09090909090909091,1.0,0.28371255449703187,11,
q091,bm25,exact-cn,bm25,39.441400000214344,0.6,0.25,1.0,0.47842151728792726,12,
q092,bm25,exact-cn,bm25,39.74249999964741,0.2,1.0,0.5,0.6309297535714575,1,
q093,bm25,exact-cn,bm25,39.64510000014343,0.2,1.0,1.0,1.0,1,
q094,bm25,exact-cn,bm25,40.294299999914074,0.4,0.16666666666666666,1.0,0.38113435412202,12,
q095,bm25,exact-cn,bm25,39.23510000004171,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q096,bm25,exact-cn,bm25,50.9039000003213,0.0,0.0,0.125,0.06943122193677727,12,
q097,bm25,exact-cn,bm25,31.288099999983388,0.0,0.0,0.0,0.0,12,
q098,bm25,exact-cn,bm25,48.16610000034416,0.0,0.0,0.14285714285714285,0.14279514403613733,12,
q099,bm25,exact-cn,bm25,59.11689999993541,0.0,0.0,0.0,0.0,12,
q100,bm25,exact-cn,bm25,41.762399999697664,0.4,0.16666666666666666,0.3333333333333333,0.28323251649726616,12,
q001,vector,exact-title,vector-only,261.40840000016397,0.2,0.08333333333333333,1.0,0.28952298823485745,12,
q002,vector,exact-title,vector-only,114.41610000019864,0.4,0.16666666666666666,1.0,0.3589542101716347,12,
q003,vector,exact-title,vector-only,83.80299999998897,0.4,0.16666666666666666,1.0,0.3932783996463063,12,
q004,vector,exact-title,vector-only,110.43130000007295,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q005,vector,exact-title,vector-only,104.70459999987725,0.2,0.08333333333333333,1.0,0.28371255449703187,12,
q006,vector,exact-title,vector-only,80.00730000003387,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q007,vector,exact-title,vector-only,101.61120000020674,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q008,vector,exact-title,vector-only,78.00459999998566,0.4,0.16666666666666666,1.0,0.3589542101716347,12,
q009,vector,exact-title,vector-only,81.56069999995452,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q010,vector,exact-title,vector-only,75.54710000022169,0.4,0.16666666666666666,1.0,0.31488013066763093,12,
q011,vector,author-work,vector-only,94.62249999978667,0.8,0.3333333333333333,1.0,0.715550648768261,12,
q012,vector,author-work,vector-only,104.3480999996973,0.4,0.16666666666666666,1.0,0.42838543210841196,12,
q013,vector,author-work,vector-only,97.48069999977815,0.6,0.25,1.0,0.424926013816671,12,
q014,vector,author-work,vector-only,77.66749999973399,0.4,0.16666666666666666,1.0,0.33013764944712026,12,
q015,vector,author-work,vector-only,86.45669999987149,0.6,0.25,1.0,0.6581810421830975,12,
q016,vector,author-work,vector-only,85.26449999999386,0.6,0.25,1.0,0.5548010254700116,12,
q017,vector,author-work,vector-only,72.88210000024264,0.4,0.16666666666666666,1.0,0.42520843362602373,12,
q018,vector,author-work,vector-only,67.57770000012897,0.8,0.3333333333333333,1.0,0.5637884576902256,12,
q019,vector,author-work,vector-only,80.36320000019259,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q020,vector,author-work,vector-only,86.02719999998953,0.4,0.16666666666666666,0.5,0.3222722491219547,12,
q021,vector,theme-cn,vector-only,89.71949999977369,0.6,0.25,0.5,0.4697368900553819,12,
q022,vector,theme-cn,vector-only,81.49709999997867,0.4,0.16666666666666666,0.5,0.37566986542073233,12,
q023,vector,theme-cn,vector-only,90.3931000002558,0.6,0.25,1.0,0.4936790360674166,12,
q024,vector,theme-cn,vector-only,78.93909999984317,0.8,0.3333333333333333,1.0,0.696162268139923,12,
q025,vector,theme-cn,vector-only,85.65409999982876,0.4,0.16666666666666666,1.0,0.5481540639795447,12,
q026,vector,theme-cn,vector-only,84.27200000005541,0.6,0.25,1.0,0.5321408435198608,12,
q027,vector,theme-cn,vector-only,111.13239999986035,0.4,0.16666666666666666,0.3333333333333333,0.28323251649726616,12,
q028,vector,theme-cn,vector-only,76.23289999992267,0.8,0.3333333333333333,1.0,0.5541432109622958,12,
q029,vector,theme-cn,vector-only,70.65800000009403,0.2,0.08333333333333333,1.0,0.42650769853316917,12,
q030,vector,theme-cn,vector-only,64.32979999999588,0.6,0.25,1.0,0.6364741801035539,12,
q031,vector,theme-en,vector-only,69.93690000035713,0.6,0.25,0.5,0.5552448576790283,12,
q032,vector,theme-en,vector-only,73.47310000022844,0.4,0.16666666666666666,1.0,0.3714891073940902,12,
q033,vector,theme-en,vector-only,75.36409999966054,1.0,0.4166666666666667,1.0,0.9305687780632227,12,
q034,vector,theme-en,vector-only,71.0825000001023,0.6,0.25,1.0,0.5384313152574521,12,
q035,vector,theme-en,vector-only,61.632100000224455,0.2,0.08333333333333333,0.5,0.13886244387355454,12,
q036,vector,theme-en,vector-only,76.10690000001341,1.0,0.4166666666666667,1.0,0.8643145546088337,12,
q037,vector,theme-en,vector-only,83.6779999999635,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q038,vector,theme-en,vector-only,64.11239999988538,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q039,vector,theme-en,vector-only,74.25540000031106,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q040,vector,theme-en,vector-only,73.3434999997371,0.6,0.25,1.0,0.6090726157997783,12,
q041,vector,natural-cn,vector-only,71.70510000014474,0.4,0.16666666666666666,0.5,0.36933625363427164,12,
q042,vector,natural-cn,vector-only,76.9350000000486,0.8,0.3333333333333333,1.0,0.7791714369672127,12,
q043,vector,natural-cn,vector-only,71.29840000015975,0.8,0.3333333333333333,1.0,0.715550648768261,12,
q044,vector,natural-cn,vector-only,65.04960000029314,0.6,0.25,1.0,0.5370079586075637,12,
q045,vector,natural-cn,vector-only,68.69300000016665,1.0,0.4166666666666667,1.0,0.7125523635307982,12,
q046,vector,natural-cn,vector-only,71.95069999988846,0.6,0.25,0.3333333333333333,0.5053603444371989,12,
q047,vector,natural-cn,vector-only,63.9125999996395,0.2,0.08333333333333333,0.3333333333333333,0.39749351961824175,12,
q048,vector,natural-cn,vector-only,68.72250000014901,0.2,0.08333333333333333,1.0,0.2863459897524692,12,
q049,vector,natural-cn,vector-only,72.19089999989592,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q050,vector,natural-cn,vector-only,65.10890000026848,0.6,0.25,0.5,0.4634464183177906,12,
q051,vector,multi-condition,vector-only,82.0877000001019,0.6,0.25,1.0,0.675416025555764,12,
q052,vector,multi-condition,vector-only,73.49359999989247,0.8,0.3333333333333333,1.0,0.6122496142821665,12,
q053,vector,multi-condition,vector-only,80.23240000011356,0.6,0.25,1.0,0.4440973278132557,12,
q054,vector,multi-condition,vector-only,82.54020000003948,0.8,0.3333333333333333,1.0,0.6911279212606076,12,
q055,vector,multi-condition,vector-only,75.77390000005835,0.4,0.16666666666666666,1.0,0.46664232174566633,12,
q056,vector,multi-condition,vector-only,83.69500000026164,0.4,0.16666666666666666,1.0,0.6563033086078546,12,
q057,vector,multi-condition,vector-only,83.09529999996812,1.0,0.4166666666666667,1.0,0.8482378089219645,12,
q058,vector,multi-condition,vector-only,82.22839999962162,0.4,0.16666666666666666,1.0,0.4472539411173282,12,
q059,vector,multi-condition,vector-only,87.3714000003929,0.6,0.25,1.0,0.49118023727106,12,
q060,vector,multi-condition,vector-only,82.05019999968499,0.8,0.3333333333333333,1.0,0.6809047493604335,12,
q061,vector,comparison,vector-only,76.60889999988285,0.8,0.3333333333333333,1.0,0.5541432109622958,12,
q062,vector,comparison,vector-only,93.78409999999349,0.4,0.16666666666666666,1.0,0.3589542101716347,12,
q063,vector,comparison,vector-only,83.3530999998402,0.4,0.16666666666666666,1.0,0.5107164012496701,12,
q064,vector,comparison,vector-only,88.42349999986254,0.6,0.25,1.0,0.5199967979955745,12,
q065,vector,comparison,vector-only,83.99379999991652,0.6,0.25,0.3333333333333333,0.4963932973953009,12,
q066,vector,reading-path,vector-only,85.4871000001367,0.4,0.16666666666666666,1.0,0.31488013066763093,12,
q067,vector,reading-path,vector-only,81.49970000022222,0.8,0.3333333333333333,1.0,0.6906478832608419,12,
q068,vector,reading-path,vector-only,81.69289999977991,0.2,0.08333333333333333,0.5,0.21726071285222986,12,
q069,vector,reading-path,vector-only,86.19799999996758,0.6,0.25,0.5,0.6214990811334173,12,
q070,vector,reading-path,vector-only,84.33300000024246,0.8,0.3333333333333333,1.0,0.6867151830982591,12,
q071,vector,metadata-fallback,vector-only,67.20980000000054,0.2,0.5,1.0,0.6131471927654584,2,
q072,vector,metadata-fallback,vector-only,73.44999999986612,0.2,0.5,1.0,0.6131471927654584,2,
q073,vector,metadata-fallback,vector-only,85.50930000001244,0.6,0.75,1.0,0.9438661545147249,4,
q074,vector,metadata-fallback,vector-only,83.62080000006245,0.6,0.25,1.0,0.5326208815196265,12,
q075,vector,metadata-fallback,vector-only,70.74160000001939,0.2,1.0,1.0,1.0,1,
q076,vector,metadata-fallback,vector-only,76.69529999975566,0.4,0.4,1.0,0.615733440277688,5,
q077,vector,metadata-fallback,vector-only,73.39109999975335,0.2,0.5,0.3333333333333333,0.3065735963827292,2,
q078,vector,metadata-fallback,vector-only,79.31189999999333,0.0,0.0,0.14285714285714285,0.3333333333333333,1,
q079,vector,metadata-fallback,vector-only,73.74979999985953,0.4,0.16666666666666666,1.0,0.3589542101716347,12,
q080,vector,metadata-fallback,vector-only,83.50509999991118,0.4,0.16666666666666666,0.5,0.4642913062995817,12,
q081,vector,natural-cn,vector-only,79.74590000003445,0.6,0.25,1.0,0.5321408435198608,12,
q082,vector,natural-cn,vector-only,76.01879999992889,0.4,0.16666666666666666,0.3333333333333333,0.35266373843404347,12,
q083,vector,natural-cn,vector-only,67.53960000014558,0.8,0.3333333333333333,1.0,0.6431211415940209,12,
q084,vector,natural-cn,vector-only,73.59439999981987,0.4,0.16666666666666666,1.0,0.5455206287241073,12,
q085,vector,natural-cn,vector-only,72.96709999991435,0.6,0.25,1.0,0.5727555047321237,12,
q086,vector,theme-cn,vector-only,66.83519999978671,0.8,0.3333333333333333,1.0,0.7720617383222417,12,
q087,vector,theme-cn,vector-only,59.09760000031383,0.2,0.1,0.2,0.36284762021041433,10,
q088,vector,theme-cn,vector-only,83.17470000019966,0.2,0.08333333333333333,1.0,0.3647442587311445,12,
q089,vector,theme-cn,vector-only,70.16840000005686,0.6,0.25,1.0,0.6059848036189867,12,
q090,vector,theme-cn,vector-only,64.784900000177,0.8,0.36363636363636365,1.0,0.7019727018777485,11,
q091,vector,exact-cn,vector-only,57.44120000008479,0.4,0.16666666666666666,1.0,0.4658230948382866,12,
q092,vector,exact-cn,vector-only,65.06209999997736,0.2,1.0,1.0,1.0,1,
q093,vector,exact-cn,vector-only,64.27620000022216,0.2,1.0,1.0,1.0,1,
q094,vector,exact-cn,vector-only,74.43090000015218,1.0,0.4166666666666667,1.0,0.9305687780632227,12,
q095,vector,exact-cn,vector-only,61.20860000009998,0.4,0.16666666666666666,1.0,0.4721567066247473,12,
q096,vector,exact-cn,vector-only,57.180499999958556,0.8,0.3333333333333333,1.0,0.6578986223737446,12,
q097,vector,exact-cn,vector-only,59.85800000007657,0.4,0.16666666666666666,1.0,0.3932783996463063,12,
q098,vector,exact-cn,vector-only,64.94169999996302,0.6,0.25,1.0,0.424926013816671,12,
q099,vector,exact-cn,vector-only,85.22949999996854,0.6,0.25,0.5,0.5501126236272343,12,
q100,vector,exact-cn,vector-only,60.56089999992764,0.4,0.16666666666666666,1.0,0.4729327934832575,12,
q001,hybrid,exact-title,hybrid-v2(exact-db+bm25+vector),143.75749999999243,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q002,hybrid,exact-title,hybrid-v2(exact-db+bm25+vector),121.95949999977529,0.4,0.16666666666666666,1.0,0.3589542101716347,12,
q003,hybrid,exact-title,hybrid-v2(exact-db+bm25+vector),125.36520000003293,0.4,0.16666666666666666,1.0,0.31488013066763093,12,
q004,hybrid,exact-title,hybrid-v2(exact-db+bm25+vector),133.99690000005648,0.4,0.16666666666666666,1.0,0.31488013066763093,12,
q005,hybrid,exact-title,hybrid-v2(exact-db+bm25+vector),120.23109999972803,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q006,hybrid,exact-title,hybrid-v2(exact-db+bm25+vector),130.12029999981678,0.4,0.16666666666666666,1.0,0.42520843362602373,12,
q007,hybrid,exact-title,hybrid-v2(exact-db+bm25+vector),151.70880000005127,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q008,hybrid,exact-title,hybrid-v2(exact-db+bm25+vector),127.23370000003342,0.4,0.16666666666666666,1.0,0.3589542101716347,12,
q009,hybrid,exact-title,hybrid-v2(exact-db+bm25+vector),133.68179999997665,0.2,0.08333333333333333,1.0,0.2934556883974402,12,
q010,hybrid,exact-title,hybrid-v2(exact-db+bm25+vector),113.48630000020421,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q011,hybrid,author-work,hybrid-v2(exact-db+bm25+vector),125.59730000020863,1.0,0.4166666666666667,1.0,0.7909506325094737,12,
q012,hybrid,author-work,hybrid-v2(exact-db+bm25+vector),127.4690999998711,0.4,0.16666666666666666,0.5,0.3222722491219547,12,
q013,hybrid,author-work,hybrid-v2(exact-db+bm25+vector),118.75340000005963,0.2,0.08333333333333333,1.0,0.37185395737611554,12,
q014,hybrid,author-work,hybrid-v2(exact-db+bm25+vector),121.66230000002543,0.4,0.16666666666666666,1.0,0.3932783996463063,12,
q015,hybrid,author-work,hybrid-v2(exact-db+bm25+vector),133.2284999998592,0.6,0.25,1.0,0.7951657524814092,12,
q016,hybrid,author-work,hybrid-v2(exact-db+bm25+vector),127.40900000017064,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q017,hybrid,author-work,hybrid-v2(exact-db+bm25+vector),135.26569999976346,0.2,0.08333333333333333,1.0,0.28371255449703187,12,
q018,hybrid,author-work,hybrid-v2(exact-db+bm25+vector),87.65210000001389,0.2,0.08333333333333333,1.0,0.4341754806679218,12,
q019,hybrid,author-work,hybrid-v2(exact-db+bm25+vector),119.16870000004565,0.2,0.08333333333333333,0.3333333333333333,0.11004588314904008,12,
q020,hybrid,author-work,hybrid-v2(exact-db+bm25+vector),116.47559999983059,0.4,0.16666666666666666,0.5,0.3845937724137609,12,
q021,hybrid,theme-cn,hybrid-v2(exact-db+vector+bm25),137.6327999996647,0.6,0.25,0.5,0.4697368900553819,12,
q022,hybrid,theme-cn,hybrid-v2(exact-db+bm25+vector),133.1516999998712,0.4,0.16666666666666666,0.25,0.2435522702101235,12,
q023,hybrid,theme-cn,hybrid-v2(exact-db+vector+bm25),172.1148000001449,0.6,0.25,1.0,0.4936790360674166,12,
q024,hybrid,theme-cn,hybrid-v2(exact-db+bm25+vector),129.04699999990044,0.0,0.0,0.16666666666666666,0.2848142012137644,12,
q025,hybrid,theme-cn,hybrid-v2(exact-db+bm25+vector),225.27910000007978,0.0,0.0,0.14285714285714285,0.07336392209936005,12,
q026,hybrid,theme-cn,hybrid-v2(exact-db+bm25+vector),134.01569999996354,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q027,hybrid,theme-cn,hybrid-v2(exact-db+bm25+vector),107.05400000006193,0.0,0.0,0.0,0.0,12,
q028,hybrid,theme-cn,hybrid-v2(exact-db+bm25+vector),115.3306999999586,0.2,0.08333333333333333,0.3333333333333333,0.17947710508581735,12,
q029,hybrid,theme-cn,hybrid-v2(exact-db+bm25+vector),157.07489999977042,0.2,0.08333333333333333,0.2,0.15457433957839825,12,
q030,hybrid,theme-cn,hybrid-v2(exact-db+bm25+vector),103.30960000010236,0.6,0.25,1.0,0.5271064966405455,12,
q031,hybrid,theme-en,hybrid-v2(exact-db+vector+bm25),124.20000000020082,0.6,0.25,0.5,0.5552448576790283,12,
q032,hybrid,theme-en,hybrid-v2(exact-db+bm25+vector),124.12659999972675,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q033,hybrid,theme-en,hybrid-v2(exact-db+bm25+vector),102.8865000002952,0.4,0.16666666666666666,1.0,0.7100226348397882,12,
q034,hybrid,theme-en,hybrid-v2(exact-db+bm25+vector),204.2914999997265,0.6,0.25,1.0,0.4440973278132557,12,
q035,hybrid,theme-en,hybrid-v2(exact-db+bm25+vector),125.20169999970676,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q036,hybrid,theme-en,hybrid-v2(exact-db+bm25+vector),149.0422000001672,0.8,0.3333333333333333,1.0,0.7877736340270854,12,
q037,hybrid,theme-en,hybrid-v2(exact-db+bm25+vector),124.8461000000134,0.0,0.0,0.125,0.13305201013572898,12,
q038,hybrid,theme-en,hybrid-v2(exact-db+bm25+vector),135.1241000002119,0.0,0.0,0.0,0.0,12,
q039,hybrid,theme-en,hybrid-v2(exact-db+vector+bm25),118.47059999990961,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q040,hybrid,theme-en,hybrid-v2(exact-db+bm25+vector),122.28330000016285,0.2,0.08333333333333333,0.25,0.23047380976071707,12,
q041,hybrid,natural-cn,hybrid-v2(exact-db+vector+bm25),146.82940000011513,0.4,0.16666666666666666,0.5,0.36933625363427164,12,
q042,hybrid,natural-cn,hybrid-v2(exact-db+vector+bm25),119.15270000008604,0.8,0.3333333333333333,1.0,0.7791714369672127,12,
q043,hybrid,natural-cn,hybrid-v2(exact-db+vector+bm25),133.2870000001094,1.0,0.4166666666666667,1.0,0.727329844310522,12,
q044,hybrid,natural-cn,hybrid-v2(exact-db+bm25+vector),131.74099999969258,0.4,0.16666666666666666,0.5,0.2489083270225946,12,
q045,hybrid,natural-cn,hybrid-v2(exact-db+bm25+vector),105.16559999996389,0.0,0.0,0.0,0.0,12,
q046,hybrid,natural-cn,hybrid-v2(exact-db+vector+bm25),107.6892000000953,0.6,0.25,0.3333333333333333,0.5053603444371989,12,
q047,hybrid,natural-cn,hybrid-v2(exact-db+vector+bm25),147.22029999984443,0.2,0.08333333333333333,0.3333333333333333,0.39749351961824175,12,
q048,hybrid,natural-cn,hybrid-v2(exact-db+vector+bm25),107.73470000003726,0.2,0.08333333333333333,1.0,0.2863459897524692,12,
q049,hybrid,natural-cn,hybrid-v2(exact-db+vector+bm25),138.688899999579,0.2,0.08333333333333333,1.0,0.22009176629808017,12,
q050,hybrid,natural-cn,hybrid-v2(exact-db+bm25+vector),120.52420000009079,0.0,0.0,0.0,0.0,12,
